Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,5/6T,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51OMJlAx9ML._AC.jpg?v=1575456475,2,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,6 Months,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81HRSZqz6lL._AC_UL1500.jpg?v=1575456477,3,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,Youth XL (18-20) T-shirt,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81GmiEveX1L._AC_UL1500.jpg?v=1575456479,4,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,Medium (10-12) T-shirt,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/91bp6FDvK2L._AC_UL1500.jpg?v=1575456481,5,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,Small,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,Large (14-16) T-shirt,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,12 Months,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,2T,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,18 Months,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
7-ate-9-apparel-kids-christmas-dinosaur-red-raglan-shirt,,,,,,,,3T,,,,,"",0,shopify,0,continue,manual,16.57,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
1-6-2-4ich-personalized-custom-keychain-print-logo-photo-picture-key-chains-holder-4-6cm-1,1.6×2.4ich Personalized Custom Keychain Print Logo Photo Picture Key Chains Holder 4×6cm,"<!-- show up to 2 reviews by default --> 
<p>1.6×2.4ich Personalized Custom Keychain Print Logo Photo Picture Key Chains Holder 4×6cm can Print Picture Photo Logo Color printing </p>",customadd,"","",true,Title,Default Title,,,,,"",0,shopify,0,continue,manual,4.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/61QdKFfkYSL._AC_UL1000.jpg?v=1575456778,1,,false,,,,,,,,,,,,,,,,,kg,,
1-6-2-4ich-personalized-custom-keychain-print-logo-photo-picture-key-chains-holder-4-6cm-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51vQa-xqtOL._AC_UL1000_e96deee2-6951-4611-b802-f1f0fc09cc22.jpg?v=1575456780,2,,,,,,,,,,,,,,,,,,,,,
1-6-2-4ich-personalized-custom-keychain-print-logo-photo-picture-key-chains-holder-4-6cm-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/61P4Bx-BefL._AC_UL1000_65f8dc4c-efcf-4a37-ac61-b6e0f44285ca.jpg?v=1575456782,3,,,,,,,,,,,,,,,,,,,,,
1-6-2-4ich-personalized-custom-keychain-print-logo-photo-picture-key-chains-holder-4-6cm-2,1.6×2.4ich Personalized Custom Keychain Print Logo Photo Picture Key Chains Holder 4×6cm,"<!-- show up to 2 reviews by default --> 
<p>1.6×2.4ich Personalized Custom Keychain Print Logo Photo Picture Key Chains Holder 4×6cm can Print Picture Photo Logo Color printing </p>",customadd,"","",true,Title,Default Title,,,,,"",0,shopify,0,continue,manual,4.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51vQa-xqtOL._AC_UL1000_5eca6605-81f6-4ae5-8929-e15d267bd801.jpg?v=1575456978,1,,false,,,,,,,,,,,,,,,,,kg,,
1-6-2-4ich-personalized-custom-keychain-print-logo-photo-picture-key-chains-holder-4-6cm-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/61P4Bx-BefL._AC_UL1000_7cc40418-ee7d-4eb7-93e8-9ed52aba98e0.jpg?v=1575456981,2,,,,,,,,,,,,,,,,,,,,,
14k-gold-asymmetrical-mini-letter-necklace-sideways-initial-necklace-letter-necklace-bridesmaids-gifts-number-necklace-personalized-necklace-8k-gold-letter-necklace-1,14k Gold Asymmetrical Mini Letter Necklace - Sideways Initial Necklace - Letter Necklace - Bridesmaids Gifts - Number Necklace - Personalized Necklace - 8k Gold Letter Necklace,"<!-- show up to 2 reviews by default --> 
<p>PROPERTIES: ♥ Letters: 1/4"" ♥ 8k or 14k Solid Gold (White / Yellow / Rose) ♥ Necklace LENGTH on the picture is 17 “ (43cm). We can adjust necklace LENGTH to your demands, also add me a note if you wish a different length. HOW TO ORDER: ♥ Please choose your color and number of letters from the drop menu. Then write as a note the letters (A-Z) or numbers (0-9) which you want. ♥ Please choose your finish from drop down menu. ♥ Please contact me if you have any other customization request. PROCESSING TIME: ♥ This product will be ready to be shipped in 3-5 business days. SHIPPING: ♥ Item will be shipped with PTT (Turkish Post Office) ♥ Please check the estimated arrival times. Thank you ♥ </p>",customadd,"","",true,Title,Default Title,,,,,"",0,shopify,0,continue,manual,109.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/31295ft_2B-JL_e9c0dc3b-ff75-45f8-b665-8e95208831da.jpg?v=1575456996,1,,false,,,,,,,,,,,,,,,,,kg,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,925 Sterling Silver Personalized 2 Names Necklace with 2 Heart Simulated Birthstone Couple Pendant Necklace for Women,"<!-- show up to 2 reviews by default --> 
<p><b>Pendant Size</b>: 16.5mm x 17mm (about 0.65'' x 0.67'')<br> <b> Chain Length</b>:50cm (about 20'') <br> <b>Package incl.</b>: 1 Pendant + 1 Chain + 1 Gift Box <br> <br> 🚚 <b>Shipping</b><br> Allow <b>2-3</b> days to have the necklace customized. <br> Standard shipping: <b>7-10</b> business days After Shipping. <br> Expedited Shipping: <b>4-6 </b>business days After Shipping. Require <b>Phone#</b> .<br> <br> 🎁 <b>Your Gift Adviser</b><br> <br> ① <b>High Quality Material</b><br> Made of 925 sterling silver, gold plated and rose gold plated, won't easily fade, rust, tarnish, corrode or turn your skin green, decent for everyday wear!<br> <br> ② <b>Customizable Option</b><br> You can showcase your love by customizing this personalized jewelry for that special someone(mother, grandmother, wife, sisters or best friends)! <br> The possibilities are endless when you can effortlessly create your own style! No matter how you style it, it will always be balanced &amp; beautiful!<br> <br> ③ <b>Easy-Matching</b><br> This delicate custom name necklace is a sophisticated accessory &amp; beautiful way to represent your family or friendship.<br> With it's elegant heart design, it can easily match most of your outfits, indoors or outdoors, casual jeans or formal dresses.<br> <br> 💕 <b>Designed to be</b><br> ✔ birthday gifts <br> ✔ mothers necklace<br> ✔ couples necklace<br> ✔ daughter necklace<br> ✔ best friend necklace<br> ✔ promise necklace<br> ✔ dating necklace<br> ✔ girlfriend necklace<br> ✔ wedding necklace<br> ✔ Christmas gifts<br> ✔ valentines day gifts<br> ✔ graduation necklace gifts<br> ✔ memorial jewelry<br> ✔ daily-wear necklace<br> <br> 💕 <b>Our Promise</b><br> ✔ 1-Year Warranty Against Tarnish <br> ✔ 90-day Defective Exchange Guarantee <br> <br> <b>100% Satisfaction, it's just that simple. </b><br> <br> Any question or problem, feel free to tell us! </p>",customadd,"","",true,color,Rose gold,,,,,"",0,shopify,0,continue,manual,32.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/61x8rXT6kVL._AC_UL1000.jpg?v=1575457175,1,,false,,,,,,,,,,,,,,,,,kg,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,Silver,,,,,"",0,shopify,0,continue,manual,32.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51mn_2BIM0nfL._AC_UL1000.jpg?v=1575457179,2,,,,,,,,,,,,,,,,,,,kg,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,Gold,,,,,"",0,shopify,0,continue,manual,32.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51sKKULVP4L._AC_UL1000.jpg?v=1575457181,3,,,,,,,,,,,,,,,,,,,kg,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/515rBnlO3sL._AC_UL1000.jpg?v=1575457183,4,,,,,,,,,,,,,,,,,,,,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51yiuOEURwL._AC_UL1000.jpg?v=1575457185,5,,,,,,,,,,,,,,,,,,,,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41wNxDYwVTL.jpg?v=1575457187,6,,,,,,,,,,,,,,,,,,,,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41syW1rVVLL.jpg?v=1575457188,7,,,,,,,,,,,,,,,,,,,,,
925-sterling-silver-personalized-2-names-necklace-with-2-heart-simulated-birthstone-couple-pendant-necklace-for-women,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41hkBb4HCEL.jpg?v=1575457190,8,,,,,,,,,,,,,,,,,,,,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-21,"14k Yellow Gold-Filled Engraved Four-Picture Heart Locket Necklace, 20""","<!-- show up to 2 reviews by default --> 
<p>With a special design, this 14-karat gold-filled locket can fit up to four pictures inside its heart-shaped body. The locket measures 1.06 by 1.06 inches, allowing slightly larger pictures than many lockets can hold, and the 20-inch gold rope chain lets the wearer more easily view and show the locket's contents.The front of the locket is engraved with a swirling border of leafy scrolls and an intricately designed flower nestled into the pattern at the heart's base. The sweet and elegant style of this locket necklace makes it perfect for wearing as an everyday keepsake, or as a pretty accent on dressier occasions. </p>",customadd,"","",true,Title,Default Title,,,,,"",0,shopify,0,continue,manual,100.40,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81EkSo4wCJL._AC_UL1500_2f4ad266-bbbc-40d8-9ab8-be9ae1620432.jpg?v=1575457227,1,,false,,,,,,,,,,,,,,,,,kg,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-21,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81NhnnCKgWL._AC_UL1500_0a94d60c-54f2-4993-9da4-79a4de7109f7.jpg?v=1575457229,2,,,,,,,,,,,,,,,,,,,,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-21,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71FSfnCQx6L._AC_UL1500_ea040513-d15e-47ca-a6df-f7171e40fef9.jpg?v=1575457231,3,,,,,,,,,,,,,,,,,,,,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-21,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71ZSeQAbeGL._AC_UL1500_0a182431-7f9b-4d7d-81c3-3e87fbbc8069.jpg?v=1575457233,4,,,,,,,,,,,,,,,,,,,,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-22,"14k Yellow Gold-Filled Engraved Four-Picture Heart Locket Necklace, 20""","<!-- show up to 2 reviews by default --> 
<p>With a special design, this 14-karat gold-filled locket can fit up to four pictures inside its heart-shaped body. The locket measures 1.06 by 1.06 inches, allowing slightly larger pictures than many lockets can hold, and the 20-inch gold rope chain lets the wearer more easily view and show the locket's contents.The front of the locket is engraved with a swirling border of leafy scrolls and an intricately designed flower nestled into the pattern at the heart's base. The sweet and elegant style of this locket necklace makes it perfect for wearing as an everyday keepsake, or as a pretty accent on dressier occasions. </p>",customadd,"","",true,Title,Default Title,,,,,"",0,shopify,0,continue,manual,100.40,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81EkSo4wCJL._AC_UL1500_d9cce638-5605-44b6-b32d-42cda331c568.jpg?v=1575458125,1,,false,,,,,,,,,,,,,,,,,kg,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-22,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81NhnnCKgWL._AC_UL1500_69ac5460-a0e8-4f19-8371-15bc6ee13860.jpg?v=1575458126,2,,,,,,,,,,,,,,,,,,,,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-22,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71FSfnCQx6L._AC_UL1500_5abc6cc9-3a8d-412f-8498-79781c687333.jpg?v=1575458128,3,,,,,,,,,,,,,,,,,,,,,
14k-yellow-gold-filled-engraved-four-picture-heart-locket-necklace-22,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71ZSeQAbeGL._AC_UL1500_63858e56-944f-4fb5-a3cf-30ed283dc84a.jpg?v=1575458130,4,,,,,,,,,,,,,,,,,,,,,
5-11-tactical-mens-fast-tac-8-inch-leather-waterproof-combat-military-boots-style-12387,"5.11 Tactical Men's Fast-Tac 8-Inch Leather Waterproof Combat Military Boots, Style 12387","",customadd,"","",true,size,13,,,,,"",0,shopify,0,continue,manual,84.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41DPPpoNxXL._AC.jpg?v=1575458189,1,,false,,,,,,,,,,,,,,,,,kg,,
5-11-tactical-mens-fast-tac-8-inch-leather-waterproof-combat-military-boots-style-12387,,,,,,,,10.5,,,,,"",0,shopify,0,continue,manual,84.99,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
5-11-tactical-mens-fast-tac-8-inch-leather-waterproof-combat-military-boots-style-12387,,,,,,,,11.5 Wide,,,,,"",0,shopify,0,continue,manual,84.99,0.00,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,50th Birthday Gift T-Shirt - Retro Birthday - Vintage 1969 Original Parts,"<!-- show up to 2 reviews by default --> 
<p>Retro Birthday - Vintage 1969 Original Parts - This is not just another last minute, random birthday gift idea designed for single use... ShirtInvaders branded t-shirts are created to be worn. A 50th birthday gift idea that will be loved, appreciated and actually used! A great option for a unique birthday gift, Father’s Day gift, Mother's Day gift, Christmas gift or just an unexpected surprise… and with every year offered, this shirt would make a great gift for anyone. Our t-shirts work for any and all occasions. We have a large selection of dated or year specific designs and gifts to choose from with a variety of color options and sizes to fit everyone. ShirtInvaders brand designs are created with our unique vision, style, and attitude. We want to impress everyone with our quality, our creativity, our speed and our motivation... From our customers and competitors to our own designers and printers. We’re not just a t-shirt shop, we are a unique brand with a hunger for success, a motivation to impress and a drive to set new industry standards. </p>",customadd,"","",true,color,Charcoal,size,4X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81jGuee95lL._AC_UL1500.jpg?v=1575458677,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Royal,,X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/61lKiuOKblL._AC.jpg?v=1575458678,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/416wzddXTpL.jpg?v=1575458688,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Black,,Small,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71CUrcJ9nfL._AC_UL1500.jpg?v=1575458680,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Dark Heather,,3X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71HREZ9650L._AC_UL1500.jpg?v=1575458682,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41_2BMSvj1umL.jpg?v=1575458692,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Charcoal,,Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51H2v8HuF-L._AC.jpg?v=1575458683,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Purple,,Small,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/4161wy4Ff_2BL._AC.jpg?v=1575458685,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41g94PrYpCL.jpg?v=1575458694,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Dark Heather,,Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41_2BMSvj1umL.jpg?v=1575458692,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Kelly Green,,Medium,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/416wzddXTpL.jpg?v=1575458688,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/4134zpJsybL.jpg?v=1575458696,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Dark Chocolate,,Small,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41kMimD8pHL.jpg?v=1575458698,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Black,,Medium,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41_2BMSvj1umL.jpg?v=1575458692,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Charcoal,,XX-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41g94PrYpCL.jpg?v=1575458694,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Black,,XX-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/4134zpJsybL.jpg?v=1575458696,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Charcoal,,Medium,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41kMimD8pHL.jpg?v=1575458698,13,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Dark Chocolate,,3X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/419FRsLX_2BjL.jpg?v=1575458700,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41kMimD8pHL.jpg?v=1575458698,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Purple,,3X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41x_2Bi8EpS3L.jpg?v=1575458701,15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41g94PrYpCL.jpg?v=1575458694,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Dark Chocolate,,4X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41kMimD8pHL.jpg?v=1575458698,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Charcoal,,X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Black,,5X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Navy,,Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/419FRsLX_2BjL.jpg?v=1575458700,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Black,,X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Navy,,Medium,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/419FRsLX_2BjL.jpg?v=1575458700,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Royal,,XX-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/416wzddXTpL.jpg?v=1575458688,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Charcoal,,Small,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/410f0XP0XhL.jpg?v=1575458687,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Royal,,Small,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/416wzddXTpL.jpg?v=1575458688,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Purple,,Medium,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41g94PrYpCL.jpg?v=1575458694,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Forest Green,,4X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41x_2Bi8EpS3L.jpg?v=1575458701,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Royal,,Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/416wzddXTpL.jpg?v=1575458688,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Black,,4X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/418YMwQ1AkL.jpg?v=1575458690,kg,,
50th-birthday-gift-t-shirt-retro-birthday-vintage-1969-original-parts,,,,,,,,Purple,,4X-Large,,,"",0,shopify,0,continue,manual,19.00,0.00,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41g94PrYpCL.jpg?v=1575458694,kg,,
